26.6582565; -9.7360405; 9.0373280; 1.6457047; 0.0562589; 4.6221019; -2.3680541
26.7581001; -9.8351033; 9.0296175; 1.6512183; 0.0547249; 4.5706625; -2.3415526
26.8579438; -9.9345203; 9.0213342; 1.6566022; 0.0532162; 4.5192230; -2.3150510
26.9577874; -10.0342912; 9.0124868; 1.6618579; 0.0517327; 4.4677836; -2.2885494
27.0576311; -10.1344156; 9.0030838; 1.6669868; 0.0502745; 4.4163442; -2.1866530
27.1574748; -10.2332959; 8.9932990; 1.6717813; 0.0450900; 4.3666291; -2.1299828
27.2573184; -10.3318664; 8.9830995; 1.6759150; 0.0383539; 4.3176520; -2.1059577
27.3571621; -10.4308604; 8.9724748; 1.6794014; 0.0317017; 4.2686750; -2.0819327
27.4570057; -10.5303285; 8.9614808; 1.6822452; 0.0251586; 4.2196979; -2.0579076
27.5568494; -10.6303215; 8.9501731; 1.6844529; 0.0187479; 4.1707208; -1.9817692
27.6566930; -10.7300008; 8.9387090; 1.6861320; 0.0184201; 4.1230060; -1.8750192
27.7565367; -10.8287518; 8.9271616; 1.6884268; 0.0277222; 4.0773473; -1.8541394
27.8563804; -10.9278571; 8.9152952; 1.6916573; 0.0370110; 4.0316885; -1.8332595
27.9562240; -11.0271537; 8.9030329; 1.6958292; 0.0464125; 3.9860298; -1.8123797
28.0560677; -11.1264788; 8.8902983; 1.7009570; 0.0560519; 3.9403711; -1.7914999
28.1559113; -11.2256692; 8.8770144; 1.7070634; 0.0660563; 3.8947124; -1.6232432
28.2557550; -11.3259108; 8.8629066; 1.7143892; 0.0789603; 3.8528747; -1.5954921
28.3555986; -11.4257125; 8.8480468; 1.7230535; 0.0929690; 3.8113048; -1.5781845
28.4554423; -11.5247458; 8.8323526; 1.7331267; 0.1082022; 3.7697348; -1.5608768
28.5552860; -11.6227772; 8.8157287; 1.7447040; 0.1249784; 3.7281649; -1.5435691
28.6551296; -11.7195737; 8.7980793; 1.7579012; 0.1436658; 3.6865949; -1.4237966
28.7549733; -11.8189319; 8.7784837; 1.7734622; 0.1630790; 3.6478306; -1.3314839
